address,balance_planck,balance_xcdot
0x994cf01f34c51426bcb12bd30ff7079e280e1140,10581676625,1.0581676625
0x994f1454e1e70e7cb2ebfe5cd577222e76f51e24,104190151,0.0104190151
0x9951a282b5e4fcee5f6052b77df946fab46a1705,25836539,0.0025836539
0x9953a1f3585e539cd7470f6029412ab836866e8b,4619775552,0.4619775552
0x99570a46610d3ced38655c90af7e089bfdfd03bc,94965145,0.0094965145
0x99580d96075959d98dd9ba55374d162b49bf4b50,29931917262,2.9931917262
0x995b4e191b8e42ecdf77dee65cee282eb07f61d7,892013124562,89.2013124562
0x995cb7f325a183a18f8f55e44d2e45722d0ce1b1,7821,0.0000007821
0x99601e11a28debef658c6b4c8ad9d0d77965ed11,1,0.0000000001
0x996e4358e6de55d9941028c927816f099b7c3db6,9977305754,0.9977305754
0x9974abc4dc8d3ab796c6c33d72cffbca6534d25d,10971816,0.0010971816
0x9975d47d5feda6a528d3dbf39fce2246b73988b5,71216566,0.0071216566
0x997b86481ea10a414ac34acbcf1e3030274a618d,80680654767,8.0680654767
0x9980a4f7f84c1295245ea62f7ddac29d8598e704,1,0.0000000001
0x9982221a5bb1dc63730b7026295c7ed18b809946,8,0.0000000008
0x9995a00201554d5a2430b743fa4fa2aad664bef6,345626,0.0000345626
0x999999fc097cfc5cb1aca9ed438a3b86846a757c,54938957104,5.4938957104
0x999c86e68772c5420bb66a39609c44f4376afda7,7,0.0000000007
0x99a978b5d2e0f3f44d6395be61c1e87cb2ca0dea,8175735,0.0008175735
0x99aac84ec20fdd2fe5f305bd8a58622c8552180d,178404490,0.017840449
0x99ae96d1ba5d95abdfd9176949a210a622dd2f46,17990971816,1.7990971816
0x99b17456ed9c3eb3e2f4f292bcb515f8bb9f4640,6890972259,0.6890972259
0x99b4ce6c6fa93bf50ed20484dd32b99777ed22a1,100971816,0.0100971816
0x99b68d233a26661bd0441f237a3b5a47ed9619f1,11062837,0.0011062837
0x99bdce51a4ccffc80d2e7082fbddc18ede6a7d75,1089177196,0.1089177196
0x99cb4b9dfd43ad910a0d456d1d8a548fe67dfd2f,8,0.0000000008
0x99d281d96f086bcd179cde61da873b0b1e480fa2,56526,0.0000056526
0x99d3a41c97452a8a0170069fe756bae4e2d8c456,93377694,0.0093377694
0x99d6d24012361620bfa1a3f16d4e745066fc7c69,984940000,0.098494
0x99da9abb39d53d0ea8db339b8261d8e4531b4ba5,6,0.0000000006
0x99e2a6b3aa40bd79f18e7e7e525292649e39b033,480212454,0.0480212454
0x99e5c4b81bb8eb9351f5eea2bb13fcb87626bb6c,95740960,0.009574096
0x99e664f640af0e30afcc1de9300d523445686726,1,0.0000000001
0x99ed512659c874d9a0c8bf99af97f73cb947eb83,100506404,0.0100506404
0x99ef20c6cb24ec53ae6ccfdce06f38860305deb5,2971816,0.0002971816
0x99f9ee8c4002b533ac6efec92bea6f6ecefe342b,45773030530,4.577303053
0x9a0320019dfab3cae6fd8a7d0259d920b3309f06,230682544974,23.0682544974
0x9a0758034d84b25b93e317f91a663cacfb130c30,11816,0.0000011816
0x9a0c818b34e54c8f350c45cfd3d982a46135cd6c,30934478322,3.0934478322
0x9a17de05c656711c08985a118d9ee0fef6069cc6,8,0.0000000008
0x9a1e0c819f4e6608082cc28d515648edab043b85,10661832323,1.0661832323
0x9a2808ec8d42ffbad9ce80eba3d39fb26403b903,32477,0.0000032477
0x9a28ea81fd5dad08d1d3b0bd70c7f1c2f524f026,120000000,0.012
0x9a2b59b27f1dfc0d7e3487c6435a4cbaa3c0d6bb,97321599,0.0097321599
0x9a2c5cd2dc0c22d478a4f97851249b73480a972b,5,0.0000000005
0x9a2e449f27a4cb293787d1171dd3a38360723ae5,2,0.0000000002
0x9a3bef5598b4298188f9e286ec1a87ea6773fe18,17982046250,1.798204625
0x9a45122d496983bdfde3ae464c92b4610ad690fe,1740614032,0.1740614032
0x9a4a03454b0bdceb78dbb197477833b3b7f41726,92637391,0.0092637391
0x9a4a4b9c06f805e9a14f7a2418a2c20ac27e1e8b,799158,0.0000799158
0x9a4c23b7564eb011d5326e6a541c6bcd767bfa55,990971816,0.0990971816
0x9a4f87eaf323575c30bb4f5ee32e4aa4fbb66b81,288142706,0.0288142706
0x9a53c5f8dd93e230e1df487ad34d710224ed092b,97500722,0.0097500722
0x9a591df15e65929fd35be69b3fdd90477640aa84,11990971816,1.1990971816
0x9a59d8b225c4fbec199a0dddcf51047b53ee5ba2,5,0.0000000005
0x9a607a7337211d1c8bc157be6cc5e8b0ae4a9ae6,2715218036,0.2715218036
0x9a657c72d6e7f014df2e0d84a37259ee4a012d62,463074561640,46.307456164
0x9a6d20b1e18332248f45a88f252e4e4dc0128388,74195032,0.0074195032
0x9a6fa2bfa0277e32c350a6425b7cdddcf79dc981,16963501976,1.6963501976
0x9a710faf6e4daf09062da4a79b1d9ceb81301cf9,90971816,0.0090971816
0x9a7376935632926a5f66be7edc895c3519f5f985,1,0.0000000001
0x9a7c876756187729c380b45072d4f5b7af32fefa,3,0.0000000003
0x9a7ccd02b46452a6f59c5abfe3d439e6bff7c4fe,1990971816,0.1990971816
0x9a814bd276e2738857a57b2b09d9db2adbbabe40,236089,0.0000236089
0x9a83cb4b47ba3cc6bd4a328726ba45be79de5d59,6,0.0000000006
0x9a94d74f8883d25b86702d15c5119af9ffa1ad60,698994075,0.0698994075
0x9a95c573710828bfafbe85e15760c11b9278465d,95740451,0.0095740451
0x9a9e2fee5ff839d2f45e78a256f8ff369b383237,50993406,0.0050993406
0x9aa2607deb07360725bc6d11ca5e2db735f24622,3743652786542,374.3652786542
0x9aaa0d92888f1c31f7678ef18c77c78f3a65e348,1,0.0000000001
0x9aabf0d42a94fa5b29fc2a963f37c71c33c3d892,85800712,0.0085800712
0x9ab26dc14064385638f8592e1013bb5645e169fa,23274944,0.0023274944
0x9abcc129573bf1da92521776a8347a934afca1ea,261821730,0.026182173
0x9ac1111e47d067729ac932ad4006c020fce51ee1,9,0.0000000009
0x9ac84446ddfa4d41b6a78da7ea23ec6749dc1961,6196729804,0.6196729804
0x9acadd7c77806b1c4dcd3c2565e62d89eb316e57,38377244,0.0038377244
0x9ad0e6907310f83b0a9e3fd94b689d8bf6566cf9,5731141144357,573.1141144357
0x9ad198922b71a6b6189e270d07adbd1b1bcdaae2,11056623393,1.1056623393
0x9ad2cb35bfe658036aa28b1b3b086ef37643ad17,6545279985,0.6545279985
0x9ad4a47e223312b4d8b15d514bd1f7fb7ee6ab8b,169981943632,16.9981943632
0x9ad96d54bd11a16db8e17506ca0ba2196d7d684d,9,0.0000000009
0x9adbd831f69197e06f7f5725ac9aac0ef40b755a,92639272,0.0092639272
0x9adebcd812decc851de9b4da0e66473d8f78b006,9793635995,0.9793635995
0x9ae22204da604c94dab2e5a7c788a55da6093da6,100492466,0.0100492466
0x9ae631b1a21b755428e01d8f0979554a4e4c8305,9346234679,0.9346234679
0x9aeda86a3384fd0dd56067bf2714a48a7c34cab8,599557,0.0000599557
0x9afc98ac2f7c84e518b36dd0cfa9c8751ce5f5fc,7000000000,0.7
0x9afd1c0025ef89b39526b7be9314c9adc64991cc,55687215,0.0055687215
0x9b02e3e07086b4954317c3c1fd075df667e979ad,350053757,0.0350053757
0x9b031f475130fa896e80948631c8ff5f342e8f21,6893888600,0.68938886
0x9b0478c0c6779c7ad9495ce53461412ae40affaa,11816,0.0000011816
0x9b08d569d5a83de6e77f531574a120fd65ab24ec,29314868932,2.9314868932
0x9b09b9226832ea1ea25abe53fcfdd2ae55fd9c5a,7,0.0000000007
0x9b0c756e058819c6fec3c8305ee5a9a4dde99122,497382,0.0000497382
0x9b280c854a8006120b233793a089d7f8b36fc4df,130180,0.000013018
0x9b28d64bb114fb48f3a8beb2bb54ea5531288b8d,19499476164,1.9499476164
0x9b29124286ec3830e2c64eae9953170dadf65a79,3905644576,0.3905644576
0x9b30f6ae792423c71374868b48d2a111c8d81bbf,6,0.0000000006
0x9b31f9017f7cd97f2c775ef237ef9be79213c6c6,7,0.0000000007
0x9b3e84714e7b8501648b50e2fc002f8f3dec5ad5,25693949335,2.5693949335
0x9b4203e9063b65bc9db5d636a05a48b0c6101198,6704151,0.0006704151
0x9b42acbf3871e5ba9cdecd7b945d65b6746a5a9f,1,0.0000000001
0x9b464fabb0fe89b90ca2050e920f4b4bb8267cae,8,0.0000000008
0x9b476dd00cee2f00cd57c7b7cf79dd7f27951d02,65508058325,6.5508058325
0x9b4c436f40e7fbae7bad8b7547a2e8652c71b6c5,971816,0.0000971816
0x9b5202eb6128f4c5240b87ae34676a85ce6a2aca,33855518,0.0033855518
0x9b560604691b60fb6dd7c4d3e585d588ca95dbf7,52647165170,5.264716517
0x9b56f1d77d9d2eaf10ceef77048535527d81c384,175828934662,17.5828934662
0x9b5cac069ac867a05ff8cf869279e0694a2fa36f,9929880161,0.9929880161
0x9b602701ba38bcf89011ecb06d58e84ec5e52e78,49990971816,4.9990971816
0x9b6828a53026f0482da41e3641bc69c6115a27b9,69271456847,6.9271456847
0x9b6a453f3cf839bb85bbe60c8ff8b757f5edf321,78069116,0.0078069116
0x9b70a2390d2841f588c8148c0173f353fb31db13,4,0.0000000004
0x9b811b20ded8e86186282ea7fb9817c2afb132b4,29986114679,2.9986114679
0x9b81389efe63e803bc96008678248c689410079f,169971227319,16.9971227319
0x9b883c24574423f72936cc7519424bcb5ba0a4e9,1973027140,0.197302714
0x9b890d12688f9ee83a15b325f764246f18daaeef,3300000000,0.33
0x9b8aef498164ce5c39218926307a9fda734143ce,25299818,0.0025299818
0x9b8c0b33d75c7cbac8ed9d6f224ea068cd002ace,4982118407,0.4982118407
0x9b96bb5b3b26fc9f108149963ac9881258a718d9,628337642,0.0628337642
0x9b982f5879705752f7e48ebf0fe1e4937e85ae0c,3337675570,0.333767557
0x9b9a501549252509f662c39792b5b7a028f985ad,13799363,0.0013799363
0x9b9cfdaf96962ca5a21e907b53ec806b44a03d0e,96099469,0.0096099469
0x9b9d574a17772c3f66236cf15b8ebc53b61aa80f,1000000000,0.1
0x9bab527a094b7642834d928ecc56c3c46e88ca9b,4320680291,0.4320680291
0x9bab90c23edd64caf0942c3fbcd6efd043f4cd8b,500000000,0.05
0x9bb77d01a9b12e04e9db99ec2dd5f564be0265a1,8171807753,0.8171807753
0x9bbfca78e14efac2804e36460704d179b3a3ed6e,197732,0.0000197732
0x9bc54b27d43c0de1683ce9f9266d6bc22f687c3b,55764457775,5.5764457775
0x9bd6dfde3b6a3733cb8fd59649de82e14263b741,7,0.0000000007
0x9be0adb0d3508b1fa6efecd08765a2c00f12e391,67332921954,6.7332921954
0x9be4567a3a75268fb1d4045d922717a9c4bc38dd,5528680309,0.5528680309
0x9be5f00ace3b8bddbd3414153ec3ac660f11adf9,1466,0.0000001466
0x9beb3bc0a3413c74c5cacb13b8ba2fcede92c247,104603125950,10.460312595
0x9bee1946257fead3ee11359932eb153f08b98043,94611854,0.0094611854
0x9bf13f9eb9f58e52b2d198dad740928c5366b716,95740490,0.009574049
0x9bf2052054ec960700816e2a01a2c13323fd3fd9,6,0.0000000006
0x9bf3d011283aafc989392f123741ab5c3e9960de,3,0.0000000003
0x9c0046a19cb4a936e221fba8a96bc5c71f467d13,381502,0.0000381502
0x9c09f1e3af920b112d5b3b6c6e3e7563d45db4c8,6,0.0000000006
0x9c0b5659e2b1de55b2b751f21f6bbd8d672a97d1,210202091,0.0210202091
0x9c116909635d0e2eff6b011b47a83f9e6b8401a5,56117,0.0000056117
0x9c176e205303b9283d9acc0c12e24b54a810957f,90412394,0.0090412394
0x9c22deed5d0886a1c55cc02455fb39da1a1e0369,755894,0.0000755894
0x9c241b1aa45833885fe21750c361829ea5ee0b92,400,0.00000004
0x9c2a2c86055e7ebd6f87db6938c114c5c9d5e19b,599444,0.0000599444
0x9c2f286eff488c017d800b8bc01b2450d1d2324f,7271686310,0.727168631
0x9c330a97c3dd093f4b514af6cc2f531ac0cb084b,1908,0.0000001908
0x9c33a61da8ae6f32ff91af0dfe07a7cb04f46d2c,932244,0.0000932244
0x9c3812048b7a1157fa51a4824ce09e8a9bc68703,856,0.0000000856
0x9c3854898ff6fbc3f5a5111995220dfbc428e247,10895100232,1.0895100232
0x9c3967dc0e688554a8f72b360203769108202e6f,8,0.0000000008
0x9c4229bb705e8d12cdf971bc1395fa5b52d1fa87,9828248999,0.9828248999
0x9c44fe0b560c67dfa65436d9dd3a799dab329115,181943632,0.0181943632
0x9c4add7272623807800cb321d2091f0b879ae488,94682258,0.0094682258
0x9c51f33019ae97643c1fac54d8bdc0a3eff9f0ec,5,0.0000000005
0x9c529af39499eec506ac31fdfa13bb299c2c2a55,12000000000,1.2
0x9c57391c2a9e173e85743bf262ea7d07c94ce4df,599447,0.0000599447
0x9c57e9a743c3d7830711cad9b28fcdc90d9c0cad,44096581,0.0044096581
0x9c59afa19390a1f34fed6a0eef2d627d64ecb7d4,7484884006,0.7484884006
0x9c64498526693457202f857bd43467e4b18f3ead,4,0.0000000004
0x9c65cc0291e6b2e48375b76f23351d2723f4c527,599563,0.0000599563
0x9c69821d06de9d411d4ce45d0f0133463eb0e827,1053176392,0.1053176392
0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e,5679460158,0.5679460158
0x9c8414946c1d3ab7a4b2f837dcff30b48c77a822,83985344,0.0083985344
0x9c898649983464dcdfe6fbbd2cfdd40c1e93bf9c,7,0.0000000007
0x9c99f99c986c77f0742b572b2c41b667ada73f2d,64469903,0.0064469903
0x9c9a256b19a9298706ee8bb254527436d36889d4,1,0.0000000001
0x9c9bfcf457780ba81be9a92b81410990ccbe1808,746589,0.0000746589
0x9ca952ace9528289c9dd072c32c33a1b91f3e7dc,4,0.0000000004
0x9cc0c6860e0362293b0d576dac9cd93215fa0b8c,1,0.0000000001
0x9cc2de60ba370b0e7eec558946d95651981ecb8f,1,0.0000000001
0x9cc3a4bdb31ae320d964c3062815e75f0557f98c,97358091,0.0097358091
0x9ccbdac25ecda4d817b3aa0e020bc65f841c80c3,500000000,0.05
0x9ccd386c374db0e24c2d2e099e05da246cc53a1a,427062011915,42.7062011915
0x9cceb4759c4d1e6e535fcc916d1af345ec469709,10000000000,1
0x9cd219aa9e2330296c1afc6e7c00deb0a310cedd,1,0.0000000001
0x9cd3129e3abc25912a410cc41379cbec82bff128,5,0.0000000005
0x9cda4338cf225fd9d3bc70d4b6658b14efa0c2b7,3,0.0000000003
0x9ce9ae5ba7798d5a88f979d66ef8ac5573abc118,728097349,0.0728097349
0x9ceb62d088cc0bb40fef1718e86fc544932fb41d,7,0.0000000007
0x9cf8364620b8de02251a8046e65b40f09812c0c2,309567467175,30.9567467175
0x9d079ab1923d8a35ceb6a3a4519406b40f25491d,80763,0.0000080763
0x9d0875da7168715c7e2a4af3cc6236edaa59b542,379480923,0.0379480923
0x9d09ec3cbb97bc6571168a155cad17043ff1093d,3811062837,0.3811062837
0x9d0e771f415435d178ec6a93c61bf011f4a0c809,406909304248,40.6909304248
0x9d1c316f1f307894c80e7d2963454e6342c8e0a9,3274879402332,327.4879402332
0x9d1cff7c84b74ac6184d2e4550c98fbef19a9493,934253,0.0000934253
0x9d1ebdacf1de2f71d0ccf20e4830e144c9be1bb0,7880752632,0.7880752632
0x9d1f2194dbb27241e45200e0bf48547baacfc426,11816,0.0000011816
0x9d284409363af0f8eee92d9b1f2f97284da11170,6429372167,0.6429372167
0x9d2e29be44fb2c3d7afdbeb79f59f51224373aff,152937771,0.0152937771
0x9d3472ed8d625d0fd3e4f6ada2a0a53b0d77640e,1184,0.0000001184
0x9d36ef2efc940c1fdd02a3df21e838eae229375f,44811062837,4.4811062837
0x9d3bcf6095791216cb9e39acb3c59b53fdc3b717,6,0.0000000006
0x9d43a4108262bc70ee7105aa8db082a78dcc25cd,95740967,0.0095740967
0x9d472b37f2b2b2d94952a36fbfc9225ede944c52,3,0.0000000003
0x9d483d77da8746a87ffab69974fe5f0c73e5eceb,77510995,0.0077510995
0x9d4de1602380ed14e859e9b1994c98085af77fdb,799065026,0.0799065026
0x9d5f84c9a045b6e327e611576b7367917ed97c07,85804307,0.0085804307
0x9d6a6073d35148eee19da4e9955df52085b19973,98481898,0.0098481898
0x9d7283bd4ff80f1c0ae171d129aa4ac2edee873c,599444,0.0000599444
0x9d7abcce66f4086300779188e16dc0ed06909217,29990971816,2.9990971816
0x9d7c84e7e0ecc2b5041cbad73070eeeeaed2eb33,9,0.0000000009
0x9d8088baecfb4d02020c0296d51ddbc69a9144fa,9,0.0000000009
0x9d82829482876d64bc11cc733092416a4899ed05,1990971816,0.1990971816
0x9d83d9584b556f5216b5d8be6cbb2c32d2522311,22630082699,2.2630082699
0x9d864d4ee107b8337d4410dfd17ca65d833ea552,21011415075,2.1011415075
0x9d8b8e6a9778029610a6c5f4b08cd977bda8caa4,500000000,0.05
0x9d9351cab87749333ec2c6556816906190030002,9986114679,0.9986114679
0x9d9869566ed468aa73627ebe3bfb02a84e9e5e76,4,0.0000000004
0x9d9b59d4a099b571536fc60cb3923ecf7dd70419,6625,0.0000006625
0x9da0a622caba46b1b013648437873067061bc5dd,1,0.0000000001
0x9da36391c29ec7f2e000996b8ac8746d78ce0adf,2622462065,0.2622462065
0x9da9e6a4ec9064623c693df8fb64c7b9dbdba262,16077938371,1.6077938371
0x9db22427021bf1128702b5a07250bc255d453e86,98571281,0.0098571281
0x9dbad420963e53775a51ea9aad4afa3af6e5d753,85796731,0.0085796731
0x9dc31735fca80f6abe10a349c9e2b0c8b6f78cc1,896993078,0.0896993078
0x9dc7cfc1bc8136c398bdfd399cf028285241019d,97305729,0.0097305729
0x9dcb3014de2b56bbf222771d3de5ec0808161060,87597507,0.0087597507
0x9dd1d7310b18afca21b605adee84fa08eea357e8,4597938740,0.459793874
0x9ddb8430a85223403e6d99f59cdfa2f9ce941b22,912389733,0.0912389733
0x9ddc4598cf7cfbbf93e73e6d04d3af96a55a8123,381323341,0.0381323341
0x9de242e18e49b9ad905a2b72c242d61bdcf115fc,841673737,0.0841673737
0x9debadcaae4820092c8ff7dc741c9ec7d9e95027,29769263,0.0029769263
0x9decde522cc1285efe18afde31c79e89dee2e91e,20000000000,2
0x9df43a05682f536b1b0f397adbf7361cd847a656,96099484,0.0096099484
0x9df5cb5edb02cc6a3d2e777beb8dd442dbb0ed39,1,0.0000000001
0x9e03eb454d58688334fa14e0d46252fa2513a92c,10924077573,1.0924077573
0x9e098c22b0dd607e28ccca92059ac0593aa21404,3450,0.000000345
0x9e0d7bd130edc33774ad4e5f40788348b05c9bc3,9986114679,0.9986114679
0x9e13e0feb61a8bd9f38be1873385012fd0ede2bc,169201122,0.0169201122
0x9e18d4b2183c26686d80c4a305ddcc1ca47a895b,2,0.0000000002
0x9e19a3ed3fbcd63bfe35be5b5882bdd544c10973,8712470079,0.8712470079
0x9e216387d928d26c7e2a900623a8b7c33ad583eb,599446,0.0000599446
0x9e2a279d7995d2f9dc178771f124afdb45223c7b,2963477553,0.2963477553
0x9e303ebec3dd894526bbe6bf5ee803f9777767e8,896981378,0.0896981378
0x9e368dec0eaf2cb94c040cb70266c8649e94cf46,6343637014,0.6343637014
0x9e37af1c6d3a14d0da1259726ef6fe774058eba1,23949000000,2.3949
0x9e3b06c192a169570796554aebee69526527ef5b,2660000000,0.266
0x9e3e46ed10825bf0bb9c21dfb2094ca89309c733,1482900803,0.1482900803
0x9e3f7333d76fbd3b7417cdd9a3748117dd4d3c20,1253193938483,125.3193938483
0x9e47fbb2a2a27b3b02e4a63b3ef5a3dc863c0223,1,0.0000000001
0x9e490445a8323d04641e5a8dfc8f23560f86c797,7119498801,0.7119498801
0x9e4956e0e19c00b2edb73496d9b360b1f4561a26,120000000,0.012
0x9e50db953210a5291d4ab984166abf21b5355054,1071058,0.0001071058
0x9e5f93a05f9da3bea22fa342299b0575bf5350c3,7,0.0000000007
0x9e6407b46c185f9789c4b9cc9655664843397187,599516,0.0000599516
0x9e675cd400ba8bee4170856a131631dc5aa3dc06,13304654224,1.3304654224
0x9e702ade7d608b689af5b6c156621607ef11ee22,32760110,0.003276011
0x9e725e0916675bb4f7c00a3cecfde4f50b932cc6,251712129672,25.1712129672
0x9e74db62b1fdf82109b9622b9b33d113a23e3019,90972572,0.0090972572
0x9e7783d775d38ca09048cd35bb192c4b26af5538,599479,0.0000599479
0x9e7d1d6806eec4e53d777ee5f88462aa4870d46d,587759698,0.0587759698
0x9e846a35132cbf7e4faa51b6b67cb33c616228f9,64487,0.0000064487
0x9e9b306ddb1cf445f587d7f2d07dd6b529d1b01a,270955972,0.0270955972
0x9ea14348b4ba58049d4425b2acf084a7e7397a12,723728432,0.0723728432
0x9ea17898734b5777c115a1ab30730330685b2aca,52808116,0.0052808116
0x9eae579e9538ad3a3de7860e0174bd8831056072,724870,0.000072487
0x9eb382ad400dafb1de204a5490e1e404b9fc3265,93026151,0.0093026151
0x9ebaccf0a9952c82d0f2768e085c69a442df0161,79150971599,7.9150971599
0x9ebe61cbac8575e0210505e00bbb59bcdc7f6abd,94334022701,9.4334022701
0x9ece891d6365f1e1c55a5a33b0dd8e22b7c8e2f2,76541697,0.0076541697
0x9ed564411964c3f797f9cfe20e43984ce6819a7d,27411062837,2.7411062837
0x9edd1f2ed018495005c1010785aa1b28e73e9076,95306271,0.0095306271
0x9ee20dec3bdb1703e7018c1e1b7c831100b92ea1,124658119495,12.4658119495
0x9ee32411e0e253f853cf76cc50ade2c749b8a13c,1977305754,0.1977305754
0x9ee57ef647d6343dedcf1d9298215a4d11134ab3,21590167,0.0021590167
0x9ee702172a8607e1d4580fe43977fe92deaf9121,3,0.0000000003
0x9ee81d3b926047f6f4b2bf8580b665b4dc5ee3d1,351181477,0.0351181477
0x9ef0477ae8a76af19056dadeaecda83d04bcf92a,92915337,0.0092915337
0x9ef92fb24c018640e81cd33af25e075a22d51e86,41193062,0.0041193062
0x9efc7ff54bc35237d1c5772d2f15d8f396c30a29,6481498212,0.6481498212
0x9efdd20b672fbf98121f4bb1b6b03d8be456be64,2000000000,0.2
0x9f036f42cb0aebd0b5af46804e239a4b216a71a8,94435116,0.0094435116
0x9f03afdaf311378a1d849fc7589cbd62146809f0,92835871,0.0092835871
0x9f0d65965a424933ec7e5fdaef8631185870beff,9973544974,0.9973544974
0x9f105c596d896f36eaa80c58a0dc6cee49deea77,1990971816,0.1990971816
0x9f253a1fd17d5c53c08e08d0c1ca2a4213c1041c,41233678866,4.1233678866
0x9f2b20b01c14fca2eff9e3af4c8e4b0a4658603a,914004059,0.0914004059
0x9f2c416cee8f698b78e6736c6617cbc8734cb9ad,3211266095,0.3211266095
0x9f33a4809aa708d7a399fedba514e0a0d15efa85,986114679,0.0986114679
0x9f37794f2a4ad0c9fb61e7a7b27fb19e775d7376,958344037,0.0958344037
0x9f397ecc6b223d49636eaba4e28572660463dab9,90971816,0.0090971816
0x9f3bc3f85670e67da2d3c0c54387eb15b1bd64ba,5,0.0000000005
0x9f3cb1d13ad41056cdbba5c06f0fe974b159c02a,5,0.0000000005
0x9f44d917fbb3b93766bffc87ba150e8a0fbae4bc,7406381,0.0007406381
0x9f4bf1fafd578ae36a96c1e44ed8ec9dafcf4593,1,0.0000000001
0x9f589e1a5e8ec43c1faa3f1d370aa6af1a26c185,1870000000,0.187
0x9f5a7d8a31b7de4f62c44fe5819aa2ef09065acf,11631108996,1.1631108996
0x9f63d8c42cd762c36bb3a63a13fdc3b7eeefa853,1,0.0000000001
0x9f64f9fc3d0ed2020d185552b5ba61abca6106fd,92799901,0.0092799901
0x9f6c6910a8b1199251a9e213a50a8ba3dfa8d7be,6,0.0000000006
0x9f7275a61cf1634d9241dbae26297ee2f219dddb,6,0.0000000006
0x9f74b490fc968f1ef947855fa22efcc49d14f981,4,0.0000000004
0x9f78ec374b0e597e1793a7ae0136e5b79df7ca2d,92182786,0.0092182786
0x9f80dfe847f8c8d233d3b1dca66fd34c0449df9e,3555214620,0.355521462
0x9f86e3900cbf8649fe1bc72c48d07914cdd8f74d,6168721405,0.6168721405
0x9f8d9c183150f15ffba39b7b17c3e1a78e5e5478,5,0.0000000005
0x9f8ef2849133286860a8216ca11359381706fa4a,1,0.0000000001
0x9f9553c653e05d811fb0767fff39b55361e3b4d7,122955198816,12.2955198816
0x9f97b114c457988b5b602522699acc0feb99b0d7,1135758137,0.1135758137
0x9fa1cd2d29014f2317aa03712fcace59b2b3d7aa,5,0.0000000005
0x9fa2213ffac3000935026742ebef09dba1a3c89d,32888741,0.0032888741
0x9fa472abf1746d1f530e6e5e5da410d33d449de2,98569810,0.009856981
0x9fa475adfdff80a17d6f8b6cd48565696755c20e,1022326041,0.1022326041
0x9faa28411527484fd17420e2f31d619288566fa7,1,0.0000000001
0x9fac6a206d6b02673784083ad5ee246b975fabd3,386114679,0.0386114679
0x9fbcf52632de3afbc1b963349eae53800b3c76ff,95257,0.0000095257
0x9fc0fd60f7e89956b0064ed2c63781a7d1cd9aa0,1688968416766,168.8968416766
0x9fcabcc26cb0723d3026785193dce06fe8429889,11375257012,1.1375257012
0x9fd58a63f6cf4ed4a2bce7c7af14fd91251b87d7,5692929227,0.5692929227
0x9fd85256023f12961ad6360dd5020db304e4a17e,69855717,0.0069855717
0x9fd8de0e6f2902ed35a4bdb2d75acc05a43330fa,8537238635,0.8537238635
0x9fdd9bb576023657a02fc94ee132ff587d7cf379,4,0.0000000004
0x9fe3237c10e188d0dfc9190045bef8a86da7fdbf,97307614,0.0097307614
0x9fedaa69f4a357dbd462672befa4ac4f8e3df64d,95740465,0.0095740465
0x9ff10612af2b7ab14dcdaeb2f8e41ab6f54d020d,2000000001,0.2000000001
0x9ff90fdbb1140ede80b5eac03c302d3bd73bc5a2,95741292,0.0095741292
0xa0021ddaa4cf451d93205862b44ab3326c432e2d,6,0.0000000006
0xa0059fc224f576cc22a9ddd4b10f2433844ffcc4,10372392058,1.0372392058
0xa0146e6009d086861e5d1c1847acf4a41ce1204d,258786336,0.0258786336
0xa016ecf1256169f39d3a1d7842f1c87562e2b513,9990971816,0.9990971816
0xa01773876e092c52a35ea88280a85d18007fbca7,199986114679,19.9986114679
0xa01905fd0db6aaa356dcd7e6ac4bccf5168f815d,3,0.0000000003
0xa01c2eda113867352a5e30b3c052810478eff526,6,0.0000000006
0xa024faf3b722a8c7cbd85cd0b5a4b4cd3350ad9a,81790756,0.0081790756
0xa02610bafcc4a1a4d92d50bc9e0f9bfa932129b3,94435112,0.0094435112
0xa03b4b6a2ffa47341efbfed95179017a53299a5d,89468178,0.0089468178
0xa04054b0af442848aec7d5086fa977d5348059dc,9,0.0000000009
0xa042807bcc6620be242e3eb6f9610b8fd66e2947,1,0.0000000001
0xa0486111ff765993932995a518624c99ddcf14c3,99268124,0.0099268124
0xa04946ae271580b8b6eba8e8c1834fc635a1fe59,181943632,0.0181943632
0xa04cef1e0e2f8774320cd8ad1ec2b7b167d4fa4a,94604133,0.0094604133
0xa05357dca4564752035be3eea105f178733a8a5b,3081700,0.00030817
0xa060a88a79b525c8a21ea60970f647b01a53fb76,990971816,0.0990971816
0xa06320a4d2ad66d829ff1f3b358f91328764782a,6,0.0000000006
0xa067f1262bc7f35d99bb3e4fb8b50c747dcc0eb9,186114679,0.0186114679
0xa06c1f8f809adfa1ddb84531f693f48720bd9eb5,1000000,0.0001
0xa06ea84c2f3fc52b7cf1b49e935e50bc6f4a114f,94611843,0.0094611843
0xa07ce61c4bb9b7e1a847a3815bcc587c7ec5e303,9,0.0000000009
0xa07fb02352e6c3b2a30428cd45af605d174de623,9,0.0000000009
0xa080972e8cfa2e63fb870dd0d9f79c4e03db4f42,5,0.0000000005
0xa086415eb7b7d6094cc681e75a6120fe33066200,29973544974,2.9973544974
0xa0897a0e97e4cb5e2533df11236166a78a6bf2cb,28355830370,2.835583037
